TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-08-18,2026-08-18,CM,BSE,STK,544288,INE0UIZ01018,BLACKBUCK,A,,,,,BlackBuck Limited,569.50,590.60,566.35,588.80,590.00,570.35,,588.80,,,72936,42420595.00,2525,F1,1,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,544449,INE0CZ201020,ANTHEM,A,,,,,Anthem Biosciences Limited,898.05,898.05,883.55,890.65,891.45,898.50,,891.02,,,145623,129418956.00,2608,F1,1,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,544458,INE0FMZ01045,SHREEREF,M,,,,,SHREE REFRIGERATIONS LIMITED,331.00,337.50,325.00,332.05,333.00,333.15,,332.05,,,181000,59746725.00,315,F1,500,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,544467,INE301O01023,NSDL,A,,,,,National Securities Depository,808.00,808.25,804.40,806.20,806.20,808.25,,806.20,,,352442,284218458.00,17569,F1,1,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,544569,INE1TAE01010,TMCV,B,,,,,Tata Motors Limited,468.00,474.70,463.80,472.45,472.45,469.95,,471.68,,,335063,157225568.00,5769,F1,1,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,544572,INE2J8701016,SKFINDUS,B,,,,,SKF INDIA (INDUSTRIAL) LIMITED,2702.00,2742.60,2658.00,2660.90,2659.55,2717.50,,2667.56,,,462,1247114.00,200,F1,1,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,544600,INE956O01016,LENSKART,B,,,,,Lenskart Solutions Limited,607.55,638.00,606.70,627.40,626.60,606.40,,628.36,,,4422407,2771541688.00,7240,F1,1,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,544603,INE0HOQ01053,GROWW,B,,,,,Billionbrains Garage Ventures,198.10,198.55,190.70,193.70,193.70,198.70,,193.80,,,83403685,16037520814.00,41054,F1,1,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,544606,INE15B701018,PINELABS,B,,,,,Pine Labs Limited,163.60,165.25,159.20,160.40,160.40,162.60,,160.32,,,780747,126385681.00,4178,F1,1,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,544632,INE0VDM01015,MEESHO,B,,,,,Meesho Limited,191.80,193.50,190.60,192.95,192.90,193.80,,192.95,,,447877,86358007.00,2365,F1,1,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,544634,INE947N01017,AEQUS,B,,,,,Aequs Limited,249.95,263.25,249.00,259.95,259.15,249.50,,259.85,,,369002,94965191.00,4055,F1,1,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,544658,INE346A01027,ICICIAMC,A,,,,,ICICI Prudential Asset Managem,3136.25,3146.50,3091.00,3106.35,3106.35,3137.40,,3106.05,,,51257,159979287.00,2236,F1,1,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,544829,INE640G01020,SBIFUNDS,A,,,,,SBI Funds Management Limited,557.40,562.00,552.00,554.85,554.85,557.70,,554.86,,,165517,92017123.00,7155,F1,1,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,544837,INE084101034,INDOMIM,B,,,,,INDO-MIM Limited,913.90,951.30,905.00,951.30,951.30,864.85,,952.70,,,491659,463335422.00,9937,F1,1,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,544865,INE00GO01025,LEAPIND,B,,,,,LEAP India Limited,159.80,164.65,158.25,160.00,160.00,155.70,,160.29,,,2595836,419539780.00,31089,F1,1,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,544866,INE869T01028,MOLBIO,B,,,,,MOLBIO DIAGNOSTICS LIMITED,1038.00,1175.00,1022.05,1114.55,1114.55,1036.30,,1111.27,,,1166559,1305009161.00,45990,F1,1,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,544867,INE01NH01023,DHOOTTRANS,B,,,,,Dhoot Transmission Limited,1163.95,1306.25,1163.95,1306.25,1306.25,1187.50,,1305.87,,,1122287,1396075007.00,64162,F1,1,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,544868,INE00IT01020,MILKYMIST,B,,,,,Milky Mist Dairy Food Limited,165.00,181.45,165.00,181.45,181.45,0.00,,181.50,,,6928432,1208054088.00,59787,F1,1,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,590096,INF732E01037,LIQUIDBEES,F,,,,,NIPPON INDIA ETF LIQUID BEES,1000.00,1005.00,999.99,1000.00,1000.00,1000.00,,1000.00,,,133640,133640308.00,702,F1,1,,,,,
2026-08-18,2026-08-18,CM,BSE,STK,590145,INF204KC1402,SILVERBEES,E,,,,,Nippon India Mutual Fund - Per,223.31,223.99,221.16,221.63,221.63,223.59,,221.62,,,295961,65660804.00,2773,F1,1,,,,,
